Protocol,Kind,Test Name,Files Count,Setup Time,TTFB,Size,Time,Goodput,CPU User,CPU System,CPU Total,Memory Diff,Memory Total
HTTP/1,HTTP,Local,10,5,1444,64 b,3743,170958.435730,0,1,4,0,5662
HTTP/1,HTTP,Local,10,5,1447,1 mib,39396,266161035.427185,3,5,29,17592186044414,5641
HTTP/1,HTTP,Local,10,5,1448,256 b,4024,636072.253833,0,1,4,0,1669
HTTP/1,HTTP,Local,10,5,1451,64 mib,1458128,460239869.202155,70,246,1133,1,1885
HTTP/1,HTTP,Local,10,5,1451,64 mib,1569728,427518978.921384,80,273,1213,17592186044399,5856
HTTP/1,HTTP,Local,10,5,1458,32 mib,939202,357265223.903306,43,163,727,17592186044396,1821
HTTP/1,HTTP,Local,10,5,1464,128 b,4134,309597.523220,0,0,3,0,1669
HTTP/1,HTTP,Local,10,5,1473,1 kib,3712,2758620.689655,0,0,2,0,5660
HTTP/1,HTTP,Local,10,5,1478,128 b,4098,312309.381481,1,1,6,0,1669
HTTP/1,HTTP,Local,10,5,1487,256 b,3864,662440.160435,0,1,4,0,1669
HTTP/1,HTTP,Local,10,5,1489,2 kib,4132,4956317.610900,0,1,4,0,1659
HTTP/1,HTTP,Local,10,5,1495,64 mib,1457659,460387919.232967,82,259,1129,5,5873
HTTP/1,HTTP,Local,10,5,1496,256 b,4065,629642.382803,1,1,5,0,5662
HTTP/1,HTTP,Local,10,5,1498,64 kib,5914,110809394.180207,1,1,7,17592186044415,1658
HTTP/1,HTTP,Local,10,5,1499,128 b,3966,322710.770472,0,1,4,0,5662
HTTP/1,HTTP,Local,10,5,1501,8 mib,229478,365550774.669185,14,34,175,17592186044406,1675
HTTP/1,HTTP,Local,10,5,1516,512 kib,19577,267805406.288948,2,3,16,0,1659
HTTP/1,HTTP,Local,10,5,1530,16 mib,458363,366024577.458351,27,78,351,17592186044407,1711
HTTP/1,HTTP,Local,10,5,1537,1 mib,40450,259227688.504326,2,6,30,0,1660
HTTP/1,HTTP,Local,10,5,1541,64 kib,7042,93057862.974796,1,1,7,17592186044415,5641
HTTP/1,HTTP,Local,10,5,1548,64 kib,6514,100601743.829056,0,1,5,17592186044415,1658
HTTP/1,HTTP,Local,10,5,1559,2 mib,75277,278590225.738702,5,10,54,0,5644
HTTP/1,HTTP,Local,10,5,1566,32 mib,900156,372762327.249426,49,169,695,0,5738
