Protocol,Kind,Test Name,Files Count,Setup Time,TTFB,Size,Time,Goodput,CPU User,CPU System,CPU Total,Memory Diff,Memory Total
HTTP/1,HTTP,Local-10,10,6,113039,1 mib,1481991,7075451.232284,4,11,1260,0,1511
HTTP/1,HTTP,Local-10,10,6,113040,512 b,1336362,3831.295775,1,2,1155,17592186044415,1564
HTTP/1,HTTP,Local-10,10,6,113192,256 b,524965,4876.515577,1,1,506,0,1564
HTTP/1,HTTP,Local-10,10,6,1137819,4 kib,1328336,30835.557795,1,3,1964,17592186044415,1565
HTTP/1,HTTP,Local-10,10,6,1142507,64 kib,955138,686141.688426,1,3,1671,0,1512
HTTP/1,HTTP,Local-10,10,6,1144801,1 kib,1534241,6674.309533,43,27,2093,17592186044415,5731
HTTP/1,HTTP,Local-10,10,6,1146518,64 kib,1390379,471353.358659,30,21,1983,1,5656
HTTP/1,HTTP,Local-10,10,6,1146531,128 b,1276619,1002.648088,27,26,1896,3,5736
HTTP/1,HTTP,Local-10,10,6,1150916,2 kib,2047773,10001.106568,31,34,2502,0,5731
HTTP/1,HTTP,Local-10,10,6,1151720,8 mib,2683693,31257701.141099,70,127,2984,0,5668
HTTP/1,HTTP,Local-10,10,6,1152783,64 kib,1705420,384280.569849,1,3,2275,0,1512
HTTP/1,HTTP,Local-10,10,6,1153737,8 mib,2617741,32045216.389046,70,127,2936,6,5668
HTTP/1,HTTP,Local-10,10,6,1154611,4 mib,1479770,28344294.833366,17,40,2081,1,1518
HTTP/1,HTTP,Local-10,10,6,1156761,16 mib,4408036,38060524.006610,47,210,4378,17592186044414,1546
HTTP/1,HTTP,Local-10,10,6,1157030,256 b,1322881,1935.169406,0,3,1975,0,1564
HTTP/1,HTTP,Local-10,10,6,1157589,128 kib,1243260,1054260.403414,27,27,1878,17592186044413,5657
HTTP/1,HTTP,Local-10,10,6,1165809,8 mib,3927667,21357736.215533,23,100,4016,17592186044414,1520
HTTP/1,HTTP,Local-10,10,6,1167120,1 mib,1195054,8774295.128322,5,10,1872,17592186044414,1511
HTTP/1,HTTP,Local-10,10,6,1189128,512 kib,1676185,3127863.644694,2,7,2279,17592186044415,1513
HTTP/1,HTTP,Local-10,10,6,1360729,64 mib,14128555,47498744.280679,284,832,12064,17592186044392,5690
HTTP/1,HTTP,Local-10,10,6,1378930,32 kib,1339722,244587.910275,20,29,2125,17592186044414,5655
HTTP/1,HTTP,Local-10,10,6,1387997,4 kib,795161,51511.522370,5,5,1731,0,1564
